id;Severity;age_classes;day_week;hour;impact1_classes;make;man_coll;month;speed_classes;rest_use;reljct2
7150;0;8;4;22;1;7.0;1;5;3;2.0;5
7152;0;9;7;22;1;4.0;1;4;5;1.0;5
7156;0;12;1;10;1;10.0;1;5;4;1.0;1
7157;0;7;2;8;7;2.0;2;5;3;2.0;1
7158;1;7;3;20;15;7.0;1;5;3;1.0;3
7160;0;4;5;21;13;2.0;3;6;5;1.0;1
7162;0;9;6;7;13;2.0;4;6;5;1.0;2
7168;0;7;5;22;13;3.0;4;8;4;1.0;2
7174;1;4;6;12;13;4.0;4;8;5;1.0;8
7175;1;10;3;22;13;7.0;4;8;4;1.0;2
7179;0;10;7;12;13;8.0;1;10;4;3.0;1
7180;0;5;1;19;13;2.0;4;10;4;1.0;7
7181;0;5;4;17;13;2.0;4;10;5;1.0;2
7185;1;9;2;17;13;2.0;4;11;3;1.0;2
7188;0;7;3;18;13;4.0;1;12;7;1.0;1
7189;0;8;6;16;18;7.0;5;7;4;1.0;5
7192;1;4;3;18;13;4.0;4;12;4;1.0;2
7197;1;10;7;13;13;2.0;4;5;4;1.0;8
7235;1;4;2;20;13;4.0;2;4;7;1.0;1
7292;0;7;6;19;13;7.0;1;11;3;1.0;1
7296;1;6;2;18;7;7.0;2;11;2;2.0;3
7312;1;7;1;19;13;2.0;4;7;3;1.0;8
7320;0;7;1;20;13;2.0;1;9;6;1.0;1
7335;0;6;2;18;15;10.0;1;8;4;2.0;1
7339;1;8;4;23;13;10.0;1;6;6;1.0;8
7340;1;10;3;13;13;7.0;4;6;6;1.0;2
7342;0;7;1;21;13;7.0;2;4;6;1.0;1
7345;1;5;7;12;13;4.0;2;4;6;2.0;1
7347;1;4;7;15;13;7.0;4;5;6;1.0;8
7348;0;9;6;14;1;2.0;1;5;6;2.0;1
7349;0;5;5;19;13;4.0;3;5;6;2.0;1
7350;0;3;3;4;13;10.0;2;5;6;2.0;1
7351;1;4;6;2;13;4.0;2;5;6;2.0;3
7352;0;4;6;2;7;4.0;2;5;6;2.0;3
7354;1;7;6;23;13;7.0;3;5;6;2.0;8
7355;1;8;1;13;4;7.0;5;5;6;2.0;12
7356;1;3;2;12;13;3.0;4;5;6;2.0;8
7357;0;5;7;16;13;4.0;4;5;6;2.0;2
7358;0;9;6;13;13;4.0;4;5;6;2.0;2
7359;0;8;7;14;1;7.0;1;5;6;2.0;2
7360;0;3;2;24;1;7.0;1;6;6;2.0;1
7364;0;9;7;21;4;7.0;1;6;6;2.0;1
7365;0;7;1;19;1;10.0;1;6;6;2.0;1
7366;0;4;2;21;13;4.0;4;6;6;2.0;2
7367;0;12;3;17;10;7.0;4;6;6;2.0;2
7368;1;8;4;16;1;7.0;1;6;6;2.0;5
7369;0;4;5;23;13;2.0;2;6;6;2.0;1
7370;0;8;7;18;13;2.0;2;6;6;2.0;8
7371;0;4;1;17;13;10.0;3;6;6;2.0;8
7373;1;7;3;21;13;11.0;3;6;6;2.0;1
7374;1;8;1;18;1;7.0;4;6;6;2.0;1
7375;0;7;3;21;13;7.0;1;6;6;2.0;1
7376;1;10;3;11;13;10.0;1;6;6;2.0;3
7377;1;9;4;24;13;7.0;1;6;6;2.0;1
7378;1;9;4;18;1;7.0;1;6;6;2.0;1
7379;0;7;3;18;13;7.0;4;6;6;2.0;8
7381;1;8;3;9;2;8.0;1;7;6;2.0;1
7382;0;7;3;6;13;2.0;1;7;6;2.0;1
7383;1;8;2;15;13;2.0;4;7;6;2.0;2
7387;1;10;7;13;13;7.0;1;7;6;2.0;1
7392;0;8;6;14;13;7.0;4;7;6;2.0;2
7394;1;7;1;13;13;4.0;2;7;6;2.0;3
7395;0;9;1;14;13;8.0;4;7;6;2.0;1
7397;0;7;1;17;18;7.0;4;8;6;2.0;8
7398;1;9;6;10;13;7.0;2;8;6;2.0;12
7401;1;11;2;13;1;7.0;1;8;6;2.0;8
7405;0;8;7;18;1;7.0;1;8;6;2.0;1
7408;1;7;4;13;1;7.0;1;5;6;2.0;2
7409;1;9;5;21;1;7.0;1;7;6;2.0;1
7410;0;7;1;20;13;2.0;3;8;6;2.0;2
7411;1;8;3;17;13;2.0;3;8;6;2.0;8
7412;1;7;6;17;1;7.0;1;8;6;2.0;1
7413;0;7;7;3;2;4.0;1;8;6;2.0;1
7416;0;3;5;18;13;2.0;4;8;6;2.0;8
7418;1;8;7;22;12;2.0;6;8;6;2.0;1
7420;1;5;1;3;12;2.0;1;8;6;2.0;1
7423;0;8;1;19;13;7.0;3;8;6;2.0;8
7427;0;10;1;12;13;7.0;2;8;6;2.0;3
7429;0;8;7;13;1;7.0;1;9;6;1.0;12
7430;0;9;1;9;4;10.0;4;9;6;2.0;2
7431;1;1;7;17;13;8.0;4;9;6;2.0;8
7432;1;9;7;14;13;7.0;2;9;6;2.0;1
7433;1;11;1;12;7;7.0;2;9;6;2.0;1
7435;0;9;3;7;10;7.0;6;9;6;2.0;1
7436;1;9;4;22;13;4.0;3;6;6;2.0;8
7437;0;7;2;16;13;7.0;2;7;6;2.0;1
7439;0;8;3;20;13;3.0;1;9;6;2.0;1
7444;1;3;3;22;13;4.0;4;8;6;2.0;2
7451;0;9;2;19;13;2.0;1;10;6;2.0;1
7452;0;7;7;13;1;8.0;1;10;6;2.0;1
7457;0;8;7;16;10;2.0;1;11;6;2.0;1
7467;1;5;4;16;13;2.0;2;5;5;3.0;1
7470;0;4;1;18;1;2.0;1;6;4;3.0;1
7474;1;10;1;12;6;10.0;5;6;2;3.0;1
7481;1;5;6;10;12;10.0;1;7;4;3.0;1
7486;0;10;5;13;13;4.0;2;7;2;3.0;8
7488;0;7;2;12;2;7.0;1;8;4;3.0;1
7491;1;10;2;17;13;7.0;3;8;5;3.0;1
7494;1;3;5;6;13;10.0;1;8;4;2.0;1
7497;0;7;6;14;13;10.0;2;9;4;2.0;3
7499;1;10;7;15;13;2.0;1;9;4;2.0;1
7504;1;8;6;20;18;7.0;4;9;2;2.0;2
7510;1;10;5;8;1;10.0;1;8;3;2.0;12
7513;1;14;7;14;3;7.0;1;1;4;1.0;1
7514;1;9;7;18;13;7.0;4;2;4;1.0;2
7515;1;10;7;15;13;8.0;4;3;2;1.0;1
7516;0;7;1;18;13;7.0;3;3;5;1.0;1
7517;0;3;1;20;12;4.0;4;3;5;1.0;2
7518;1;3;1;20;13;4.0;4;3;6;1.0;2
7524;1;7;7;20;13;7.0;1;4;3;1.0;1
7525;0;3;3;7;13;2.0;3;4;2;1.0;2
7528;1;11;6;12;13;7.0;1;4;2;1.0;1
7531;1;11;5;11;13;7.0;3;4;3;1.0;1
7533;1;4;6;18;13;7.0;4;5;5;1.0;2
7534;0;4;7;18;13;8.0;3;4;4;1.0;1
7540;0;6;7;21;13;7.0;2;5;3;1.0;1
7542;0;4;2;16;13;2.0;1;5;4;3.0;2
7544;0;3;6;21;13;3.0;1;6;6;1.0;1
7547;1;12;2;11;2;1.0;4;6;4;1.0;2
7551;0;7;1;18;13;3.0;3;7;4;1.0;1
7559;0;7;1;20;13;8.0;1;8;5;1.0;1
7574;0;9;4;18;10;10.0;4;10;4;1.0;2
7579;0;8;7;12;13;7.0;3;12;4;1.0;1
7580;0;6;4;16;13;2.0;4;2;5;1.0;2
7581;0;9;5;18;1;7.0;1;2;4;1.0;1
7582;0;7;6;21;13;7.0;1;3;3;3.0;1
7585;0;6;5;17;1;7.0;1;3;3;1.0;5
7587;0;6;1;4;13;2.0;1;4;6;1.0;1
7589;0;5;7;1;13;4.0;1;4;4;1.0;5
7591;0;9;7;12;13;7.0;4;4;4;1.0;8
7598;0;7;1;16;7;7.0;2;5;5;2.0;1
7601;1;7;1;15;15;7.0;1;6;4;1.0;1
7604;1;3;6;18;13;4.0;4;6;3;3.0;2
7611;1;7;5;19;15;7.0;1;7;4;2.0;1
7613;1;3;6;18;13;8.0;4;7;5;1.0;2
7614;1;10;6;18;13;7.0;4;7;4;2.0;1
7617;1;8;7;23;13;7.0;1;7;4;1.0;1
7618;1;4;3;16;13;4.0;1;7;4;1.0;3
7620;0;4;7;22;1;8.0;1;7;5;1.0;1
7621;1;9;3;5;13;8.0;1;7;4;1.0;1
7622;0;9;4;17;13;7.0;1;8;5;1.0;1
7624;1;10;6;11;13;7.0;3;8;2;1.0;2
7626;1;8;4;20;1;7.0;1;7;6;1.0;1
7628;1;10;4;17;1;7.0;1;8;5;1.0;1
7630;0;10;4;17;1;7.0;1;8;4;1.0;1
7632;1;11;1;19;13;2.0;1;8;4;1.0;1
7634;0;8;5;13;1;2.0;1;9;5;1.0;1
7636;1;4;1;18;13;7.0;1;7;4;1.0;1
7640;0;4;5;21;1;8.0;1;9;5;1.0;12
7641;0;8;2;14;1;10.0;1;9;4;1.0;1
7642;1;4;2;8;1;8.0;1;9;4;1.0;2
7643;1;9;7;10;1;10.0;1;8;3;1.0;3
7644;0;11;5;15;1;7.0;1;9;5;3.0;1
7646;0;4;2;11;1;8.0;1;9;4;1.0;1
7648;1;7;1;13;13;7.0;2;10;4;1.0;12
7649;0;7;2;12;1;2.0;1;10;4;1.0;1
7650;1;5;7;18;1;7.0;1;10;5;2.0;1
7652;0;4;7;14;1;8.0;1;10;5;1.0;1
7653;0;11;2;19;1;7.0;1;10;4;1.0;1
7655;0;10;1;13;1;2.0;1;10;5;1.0;1
7657;1;4;5;19;1;2.0;1;10;5;1.0;1
7658;0;2;1;2;13;10.0;1;11;5;1.0;1
7659;0;7;7;12;13;7.0;3;11;4;1.0;3
7661;1;7;7;23;13;7.0;1;11;4;1.0;1
7662;1;4;5;17;13;8.0;4;11;5;1.0;2
7664;1;8;6;17;15;7.0;1;12;6;2.0;1
7668;0;9;6;13;12;7.0;1;6;5;3.0;1
7682;0;9;7;18;13;2.0;6;8;5;1.0;1
7713;0;6;5;17;13;2.0;4;1;4;1.0;8
7715;0;8;6;16;13;10.0;1;2;4;1.0;1
7716;0;4;1;16;13;7.0;4;2;5;1.0;2
7719;0;3;7;19;1;2.0;1;3;4;1.0;2
7720;1;3;4;18;1;8.0;1;3;4;1.0;2
7722;1;9;4;11;13;10.0;4;3;4;1.0;2
7723;1;4;2;17;13;4.0;4;1;4;1.0;2
7724;1;10;4;22;15;4.0;1;4;4;1.0;1
7725;1;7;6;13;2;8.0;5;5;5;1.0;12
7726;1;8;7;8;13;7.0;4;5;4;1.0;2
7729;0;7;6;19;4;4.0;1;6;6;1.0;1
7730;0;9;3;17;12;8.0;1;6;5;1.0;1
7731;1;9;2;17;13;7.0;1;6;4;1.0;1
7734;0;6;4;11;13;2.0;4;7;4;1.0;2
7735;0;6;5;24;1;7.0;1;7;3;1.0;1
7738;1;10;7;17;13;7.0;1;7;4;1.0;1
7740;1;3;3;17;1;4.0;1;8;4;1.0;2
7741;0;3;7;19;13;4.0;4;9;5;1.0;8
7743;1;4;5;19;1;8.0;1;9;4;1.0;1
7746;1;3;4;16;13;2.0;4;10;4;1.0;2
7748;1;5;2;20;13;7.0;3;10;4;2.0;2
7759;1;7;1;19;13;7.0;1;7;3;3.0;2
7765;1;7;5;19;13;2.0;4;10;4;3.0;8
7810;0;7;7;17;10;3.0;1;5;2;2.0;1
7825;1;3;2;10;13;8.0;4;8;4;1.0;4
7870;1;4;1;18;10;7.0;4;3;3;3.0;3
7934;1;4;3;17;13;4.0;4;4;3;1.0;2
7951;1;6;2;21;13;4.0;4;6;3;1.0;8
7955;1;7;1;12;10;7.0;4;6;4;1.0;2
7964;1;4;5;10;13;2.0;4;5;6;1.0;2
8008;1;6;7;16;13;4.0;4;7;3;1.0;1
8030;0;6;5;2;13;10.0;1;8;4;1.0;1
8038;1;7;4;3;13;2.0;1;8;4;1.0;1
8044;1;5;6;20;13;7.0;4;8;3;1.0;2
8051;1;8;6;12;13;7.0;1;9;4;1.0;1
8079;1;6;6;16;13;4.0;4;9;3;1.0;8
8088;1;7;4;11;8;8.0;1;11;3;2.0;1
8107;1;7;6;17;13;2.0;4;1;4;1.0;2
8109;1;4;7;15;13;4.0;1;1;5;1.0;1
8110;1;3;1;11;13;4.0;4;1;4;1.0;7
8111;0;3;7;18;1;2.0;1;2;6;1.0;1
8113;0;8;1;16;13;10.0;1;2;4;1.0;1
8114;1;9;7;16;10;7.0;5;2;3;1.0;1
8115;0;6;7;15;13;10.0;4;2;7;1.0;7
8117;1;5;1;12;13;4.0;4;2;3;1.0;8
8118;0;3;7;14;13;2.0;4;2;3;1.0;2
8119;1;4;3;18;13;4.0;1;3;5;1.0;1
8121;1;6;5;11;13;8.0;1;3;6;1.0;1
8122;1;4;7;1;13;4.0;4;4;4;1.0;8
8123;1;11;6;10;1;10.0;1;4;4;1.0;1
8124;1;10;2;21;4;8.0;1;4;4;1.0;1
8125;0;5;7;21;13;4.0;4;4;4;1.0;2
8126;0;11;1;10;13;10.0;4;4;3;1.0;2
8129;0;9;1;20;13;7.0;4;4;4;1.0;4
8130;1;7;7;14;1;8.0;1;4;4;1.0;1
8132;1;10;3;11;13;10.0;4;4;4;1.0;2
8133;1;10;2;20;1;7.0;1;5;5;1.0;1
8134;1;8;5;15;13;2.0;3;5;4;1.0;1
8136;0;4;6;21;4;8.0;3;5;4;1.0;1
8137;0;6;3;13;13;2.0;1;5;7;1.0;1
8138;1;3;3;11;13;2.0;4;5;3;1.0;2
8141;0;5;6;18;13;7.0;1;5;5;1.0;1
8144;0;7;3;17;13;2.0;4;5;4;1.0;2
8146;1;8;6;14;13;2.0;3;5;4;1.0;1
8149;0;5;1;15;13;2.0;4;5;4;1.0;2
8151;0;3;7;21;13;10.0;3;5;4;1.0;1
8153;1;10;5;4;1;7.0;1;6;4;1.0;1
8154;0;5;6;12;13;4.0;3;6;5;1.0;2
8155;0;4;1;24;13;4.0;3;6;4;1.0;1
8158;0;6;1;23;13;10.0;2;6;7;1.0;1
8159;1;7;3;1;13;7.0;1;6;3;1.0;2
8160;1;11;2;12;13;10.0;1;6;4;1.0;1
8165;1;5;4;6;13;4.0;4;6;4;1.0;8
8166;1;7;7;22;13;11.0;3;6;4;1.0;8
8170;0;4;6;21;13;4.0;1;6;7;1.0;1
8171;0;4;6;3;13;7.0;2;6;4;1.0;1
8172;1;4;5;15;13;8.0;3;6;6;1.0;1
8173;1;9;7;15;13;2.0;4;3;3;1.0;8
8174;1;10;1;13;13;7.0;2;4;3;1.0;1
8175;1;6;3;13;13;2.0;1;4;3;1.0;1
8176;0;3;5;16;13;10.0;4;6;6;1.0;2
8177;1;8;7;18;1;7.0;1;6;3;1.0;1
8178;1;6;4;14;13;1.0;4;7;4;1.0;4
8179;0;12;4;10;10;7.0;6;7;4;1.0;1
8180;0;4;1;5;13;2.0;1;7;7;1.0;2
8181;0;8;3;7;13;7.0;3;7;4;1.0;1
8183;1;5;6;16;10;8.0;6;7;6;1.0;1
8184;0;10;7;14;13;7.0;2;7;5;1.0;1
8185;0;6;7;14;10;7.0;2;7;5;1.0;1
8186;0;9;7;14;13;7.0;2;7;5;1.0;1
8188;0;6;7;14;13;7.0;2;7;5;1.0;1
8189;0;7;7;12;13;10.0;4;7;4;1.0;3
8191;1;4;3;11;13;10.0;4;7;3;1.0;3
8192;1;8;6;20;13;7.0;4;7;4;1.0;4
8195;0;4;7;3;13;10.0;1;7;5;1.0;1
8196;0;8;4;18;13;1.0;1;7;4;1.0;1
8197;1;9;5;18;13;8.0;2;7;4;1.0;1
8199;1;7;6;21;13;2.0;1;7;4;1.0;1
8200;1;9;1;18;4;7.0;1;7;4;1.0;1
8210;1;8;3;7;13;2.0;4;5;4;1.0;2
8211;1;7;6;15;12;7.0;6;6;3;1.0;1
8212;1;6;7;16;13;4.0;1;7;6;1.0;1
8214;0;5;7;11;1;8.0;1;8;4;1.0;8
8216;1;8;3;18;13;7.0;4;8;4;1.0;2
8217;0;8;4;6;13;2.0;3;8;4;1.0;1
8218;0;8;6;5;13;7.0;3;8;4;1.0;1
8219;0;8;2;20;13;8.0;3;8;5;3.0;1
8220;1;8;6;13;1;2.0;1;8;4;1.0;1
8221;0;3;6;9;7;10.0;1;8;5;1.0;1
8223;0;9;1;21;13;7.0;4;8;4;1.0;2
8224;1;9;7;18;13;7.0;3;8;4;2.0;1
8225;1;5;5;18;11;8.0;6;8;6;1.0;1
8226;0;8;7;7;4;3.0;4;9;4;1.0;1
8227;0;6;5;20;13;2.0;3;9;4;3.0;1
8229;0;3;7;19;13;2.0;3;9;5;1.0;2
8231;0;8;7;21;7;7.0;8;9;4;1.0;1
8232;0;11;4;11;1;7.0;1;9;4;1.0;2
8235;1;5;1;8;10;4.0;1;9;7;1.0;1
8238;1;6;6;17;13;8.0;4;9;4;1.0;2
8239;1;11;1;19;1;10.0;1;10;4;1.0;1
8240;0;4;5;24;7;10.0;2;10;2;1.0;3
8242;0;10;7;14;13;11.0;2;10;4;1.0;1
8243;1;9;6;14;19;7.0;6;10;4;1.0;1
8245;1;6;4;16;1;4.0;1;10;4;1.0;3
8249;1;9;7;13;13;7.0;1;9;3;1.0;1
8250;1;6;3;13;13;7.0;4;9;4;1.0;2
8252;0;6;3;18;13;2.0;6;10;4;1.0;1
8253;0;7;3;18;10;7.0;6;10;4;1.0;1
8256;1;8;7;14;4;7.0;5;10;4;1.0;1
8257;0;3;1;11;1;2.0;1;10;5;1.0;1
8258;0;8;7;14;13;2.0;4;11;3;1.0;2
8259;0;4;7;16;13;4.0;4;11;6;1.0;2
8261;1;5;1;13;1;2.0;1;11;4;1.0;1
8262;0;6;7;23;13;2.0;1;12;6;1.0;1
8264;1;8;5;9;1;7.0;1;12;4;1.0;1
8265;0;4;6;22;13;6.0;4;12;6;1.0;4
8266;1;4;1;1;1;10.0;1;6;4;1.0;1
8267;0;4;2;18;13;10.0;1;11;4;1.0;1
8270;0;10;5;11;13;7.0;3;7;4;1.0;2
8272;1;4;2;17;13;7.0;4;8;4;3.0;8
8275;0;11;3;12;13;2.0;2;8;5;1.0;3
8277;0;8;7;20;1;7.0;1;8;5;3.0;1
8278;0;5;2;23;9;8.0;5;9;5;3.0;1
8283;1;8;6;17;1;8.0;1;10;6;3.0;1
8291;1;10;1;18;4;10.0;1;4;3;1.0;1
8295;1;7;4;22;13;7.0;4;5;3;3.0;2
8298;0;8;1;19;7;2.0;1;5;4;3.0;1
8301;0;10;7;22;13;10.0;4;4;4;1.0;2
8302;1;7;2;12;1;7.0;1;5;4;3.0;5
8303;0;5;5;2;4;10.0;1;5;3;3.0;1
8311;0;3;2;16;13;10.0;4;5;4;3.0;4
8315;0;5;7;22;13;7.0;4;5;4;3.0;2
8317;1;9;1;10;11;8.0;1;5;4;1.0;5
8322;1;4;6;15;7;4.0;7;6;3;1.0;4
8324;1;5;7;3;13;10.0;1;6;5;3.0;2
8328;1;11;3;14;13;7.0;4;6;3;3.0;2
8330;1;9;7;10;1;7.0;1;6;4;3.0;1
8332;1;6;1;8;13;7.0;4;6;3;3.0;2
8334;1;5;5;14;13;4.0;3;6;3;1.0;1
8339;1;6;6;22;13;7.0;1;7;4;3.0;1
8341;1;6;2;21;13;4.0;1;7;5;3.0;3
8358;1;11;6;19;13;8.0;1;5;4;1.0;1
8365;1;8;6;11;13;2.0;4;8;3;3.0;4
8366;0;4;4;21;8;10.0;1;8;4;3.0;1
8377;0;3;1;6;1;7.0;1;7;5;3.0;1
8378;1;12;6;9;13;2.0;4;8;3;1.0;2
8387;0;9;4;17;10;7.0;6;8;3;3.0;1
8388;1;5;1;20;13;7.0;1;6;4;3.0;1
8391;1;4;7;23;11;4.0;5;6;6;1.0;1
8392;0;5;7;23;3;4.0;5;6;6;1.0;1
8394;0;7;7;20;1;8.0;1;7;4;3.0;1
8402;0;6;6;23;13;4.0;1;8;4;3.0;1
8403;0;5;3;14;7;10.0;2;8;5;3.0;1
8404;1;9;4;18;13;7.0;1;8;4;3.0;1
8407;1;9;6;10;1;7.0;1;8;4;3.0;1
8408;0;4;3;19;15;4.0;1;8;4;1.0;1
8410;0;10;7;19;4;8.0;1;9;4;3.0;1
8412;1;6;5;18;13;10.0;4;8;4;3.0;2
8413;1;4;4;16;13;4.0;3;8;6;3.0;1
8415;1;9;2;15;3;7.0;4;9;3;3.0;2
8419;1;5;7;14;4;10.0;5;9;4;1.0;1
8420;0;4;1;16;13;7.0;1;9;5;3.0;1
8421;0;3;1;12;13;2.0;4;8;3;1.0;2
8424;1;6;4;23;13;8.0;2;6;5;3.0;1
8427;1;14;3;13;13;8.0;4;8;4;1.0;2
8429;1;6;1;2;13;10.0;2;6;7;1.0;1
8431;1;4;6;22;13;7.0;6;8;3;3.0;1
8446;0;10;6;8;13;4.0;4;9;5;1.0;4
8447;1;8;7;15;2;7.0;1;9;4;3.0;1
8455;1;6;6;21;13;10.0;4;8;3;1.0;4
8457;1;9;6;14;1;8.0;1;8;4;1.0;1
8460;1;5;7;22;13;7.0;1;10;4;3.0;1
8461;0;7;7;9;13;7.0;1;11;5;3.0;1
8462;1;6;2;15;12;2.0;1;11;3;3.0;1
8465;1;10;7;12;1;7.0;1;10;4;3.0;1
8487;1;6;1;23;1;7.0;1;5;5;3.0;1
8524;1;5;5;18;13;7.0;4;7;4;3.0;2
8526;1;5;7;10;1;8.0;1;8;4;3.0;8
8622;0;5;7;2;13;7.0;1;3;5;3.0;1
8634;1;6;7;21;1;7.0;1;4;4;3.0;1
8636;0;7;4;13;12;8.0;4;5;4;2.0;2
8639;1;4;2;21;13;8.0;1;4;4;2.0;1
8641;1;8;7;11;1;3.0;1;5;4;2.0;1
8644;1;5;6;21;13;2.0;1;5;4;1.0;1
8647;1;5;5;20;13;7.0;1;5;5;3.0;1
8648;1;7;7;13;12;7.0;4;4;2;3.0;2
8651;0;4;1;20;1;10.0;1;5;4;3.0;1
8652;0;2;3;22;2;4.0;1;5;6;2.0;1
8655;1;10;7;21;13;7.0;4;4;4;1.0;2
8658;1;10;5;18;1;8.0;1;5;4;3.0;13
8659;0;6;3;12;13;4.0;4;5;4;3.0;2
8665;1;4;3;17;13;10.0;6;6;4;1.0;1
8667;0;3;5;11;1;10.0;1;5;5;1.0;1
8672;0;3;7;12;13;10.0;4;3;4;1.0;8
8677;0;4;5;7;13;2.0;2;5;5;2.0;8
8678;1;4;6;21;1;4.0;1;6;6;2.0;1
8682;0;7;6;3;15;7.0;1;6;4;3.0;1
8683;0;6;4;19;1;4.0;1;6;5;2.0;1
8688;1;8;7;20;13;7.0;1;6;4;3.0;1
8690;1;7;6;17;12;8.0;4;5;4;2.0;8
8696;1;2;5;20;15;2.0;1;6;4;3.0;1
8702;1;8;4;15;13;7.0;2;6;4;2.0;1
8705;0;4;6;23;13;7.0;1;6;3;3.0;1
8708;1;7;6;22;13;2.0;4;6;3;3.0;2
8710;0;6;3;20;13;7.0;1;6;5;3.0;1
8711;0;7;4;20;15;4.0;1;7;7;3.0;1
8715;1;8;5;15;2;7.0;1;7;4;3.0;1
8717;1;7;6;21;13;10.0;1;7;5;3.0;1
8724;1;9;6;17;13;10.0;4;7;4;3.0;2
8727;0;10;3;12;13;2.0;4;7;4;1.0;8
8728;0;3;6;11;2;2.0;4;7;7;1.0;2
8732;0;5;1;14;1;7.0;1;7;4;3.0;1
8733;1;8;1;14;10;7.0;1;7;4;3.0;1
8742;0;10;5;20;1;7.0;1;7;4;3.0;1
8748;1;7;1;18;1;2.0;1;7;4;3.0;1
8755;0;5;6;17;13;7.0;3;7;4;1.0;1
8757;1;9;1;20;13;2.0;4;7;3;2.0;2
8764;1;9;7;16;13;2.0;4;7;4;3.0;2
8767;0;6;2;23;1;7.0;1;8;4;3.0;1
8768;0;13;2;15;1;2.0;1;8;3;2.0;1
8770;0;6;7;22;13;7.0;1;8;5;3.0;1
8772;1;7;5;18;13;7.0;4;8;4;3.0;2
8773;0;9;4;22;2;7.0;1;8;4;3.0;1
8774;1;8;4;10;1;10.0;1;8;4;2.0;1
8778;0;7;7;12;13;7.0;3;7;4;2.0;1
8783;0;4;3;17;12;4.0;6;8;6;1.0;1
8802;0;8;2;14;8;2.0;1;9;5;1.0;1
8804;1;11;4;14;2;7.0;4;9;2;3.0;2
8809;1;9;1;21;13;7.0;4;9;3;2.0;2
8812;1;8;1;19;13;4.0;3;9;3;1.0;1
8813;1;4;1;17;1;7.0;1;10;5;3.0;1
8814;0;8;7;17;13;7.0;4;10;3;1.0;8
8815;1;9;1;14;13;7.0;4;10;4;1.0;2
8816;0;8;5;15;13;10.0;4;10;4;2.0;2
8823;0;7;6;17;7;7.0;1;11;3;3.0;1
8824;0;8;6;17;7;7.0;1;11;3;3.0;1
8825;0;4;6;17;1;2.0;1;11;4;3.0;1
8826;1;6;3;7;4;8.0;4;10;5;2.0;8
8830;0;7;5;16;13;7.0;3;9;4;1.0;1
8831;1;6;3;11;13;10.0;2;10;4;2.0;8
8832;1;12;1;16;1;4.0;1;11;4;1.0;1
8836;0;6;4;11;4;8.0;4;11;5;1.0;2
8840;0;4;1;18;11;8.0;4;3;3;2.0;2
8844;1;8;1;15;13;7.0;3;5;4;3.0;2
8853;1;8;5;19;1;8.0;1;9;4;3.0;1
8856;0;6;7;17;4;11.0;1;1;4;3.0;1
8857;0;10;3;7;13;7.0;1;2;3;3.0;1
8858;1;7;7;19;13;7.0;4;2;4;1.0;2
8859;1;11;2;9;13;7.0;4;2;4;1.0;2
8860;0;3;4;13;13;4.0;4;2;4;1.0;2
8861;0;3;4;13;13;10.0;4;2;4;3.0;2
8862;0;2;1;17;13;4.0;4;2;5;3.0;2
8863;0;10;2;18;1;7.0;1;2;5;1.0;1
8864;0;5;5;23;13;7.0;1;3;4;3.0;1
8865;0;5;6;14;13;10.0;3;3;5;1.0;8
8870;0;6;7;19;13;7.0;1;3;4;3.0;1
8871;1;4;5;13;13;8.0;1;3;6;3.0;1
8872;1;11;6;19;1;8.0;1;4;3;3.0;1
8875;1;4;1;2;13;10.0;1;4;4;3.0;1
8876;1;7;5;16;1;2.0;1;4;4;3.0;1
8877;0;3;7;1;13;2.0;1;4;5;3.0;3
8878;1;8;7;13;1;7.0;1;4;4;1.0;1
8882;1;8;1;13;13;2.0;2;5;4;3.0;1
8884;1;5;4;19;13;8.0;1;5;5;3.0;1
8886;1;7;2;19;7;4.0;2;5;5;3.0;1
8887;0;8;2;19;13;7.0;2;5;6;3.0;1
8888;1;7;3;17;13;7.0;4;5;3;3.0;2
8889;1;7;1;21;13;8.0;1;5;4;3.0;1
8896;1;3;1;1;13;7.0;4;5;4;3.0;2
8898;0;1;5;23;1;10.0;1;5;6;1.0;1
8899;1;6;7;21;4;8.0;4;5;3;3.0;2
8901;0;8;3;19;10;2.0;4;6;2;3.0;2
8904;1;8;1;24;13;8.0;1;6;5;3.0;8
8905;1;6;3;16;13;7.0;4;6;3;3.0;2
8907;1;3;4;24;13;2.0;1;6;4;3.0;1
8908;1;5;7;17;13;4.0;1;6;5;3.0;8
8909;0;7;7;21;13;2.0;2;6;5;3.0;1
8911;1;7;7;17;13;3.0;3;4;5;3.0;8
8913;1;6;4;6;13;7.0;1;7;4;1.0;1
8914;1;6;2;21;10;7.0;1;7;4;1.0;1
8916;1;7;5;22;13;7.0;1;7;4;1.0;1
8920;0;6;1;24;13;4.0;2;6;6;3.0;2
8921;0;12;5;12;4;7.0;4;8;2;3.0;2
8922;1;7;6;13;13;7.0;2;8;4;1.0;1
8923;0;6;1;21;13;2.0;2;8;5;3.0;1
8924;1;7;3;23;7;7.0;2;8;2;3.0;2
8926;1;11;5;14;13;2.0;2;8;4;3.0;2
8929;0;10;1;23;13;7.0;1;8;4;3.0;2
8930;0;8;2;23;1;7.0;1;8;4;3.0;2
8932;0;4;2;18;13;10.0;3;8;4;3.0;2
8933;1;5;5;23;13;8.0;1;9;5;3.0;5
8934;1;6;6;14;7;11.0;2;9;3;1.0;8
8937;0;6;6;9;1;7.0;1;9;5;3.0;1
