id;SEVERITY_classes;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speedrel_classes;typ_int;valign;ve_total;vnum_lan;vsurcond;vtrafway;weather_classes
24200;1;8;7;4;1;7;13;1;7.0;4;9;1;2;2;1;0;2;2.0;1.0;0;3;2;2;5;2;2;1
13130;1;4;7;4;1;1;13;2;4.0;4;4;7;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
12748;1;3;3;4;1;17;1;1;4.0;1;8;1;3;2;1;0;2;1.0;1.0;1;2;2;2;5;2;2;1
191;1;6;6;4;1;4;1;3;4.0;1;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;6;2;5;1
4821;1;12;7;4;1;18;13;1;5.0;4;6;1;2;2;1;0;8;1.0;1.0;0;1;2;2;5;2;5;1
2750;1;7;1;4;1;19;13;5;7.0;1;7;1;2;4;4;0;2;3.0;1.0;0;3;2;1;3;2;2;1
8408;0;4;3;4;1;19;15;5;4.0;1;8;7;2;3;4;0;1;1.0;1.0;1;1;4;1;5;2;2;1
18168;0;3;7;4;1;21;13;2;10.0;3;5;8;2;2;1;0;1;1.0;1.0;0;1;3;2;4;2;2;1
8016;0;6;7;4;1;19;13;1;8.0;3;7;8;2;2;1;0;2;1.0;1.0;1;3;5;2;4;2;4;1
105;1;10;3;4;1;14;4;1;8.0;4;8;8;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;4;1
23392;1;7;7;3;5;17;1;1;7.0;1;9;8;2;3;4;0;1;3.0;2.0;1;1;4;1;3;2;2;1
20724;0;7;4;2;5;10;1;1;3.0;1;6;1;2;2;1;0;5;2.0;1.0;0;1;2;1;2;2;7;1
3013;0;4;5;4;1;14;13;1;8.0;4;8;1;2;2;1;0;2;1.0;1.0;1;3;2;2;3;2;3;1
1330;1;3;7;4;1;2;13;2;7.0;4;4;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;1
4401;0;8;6;2;1;21;13;2;7.0;4;8;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
8211;1;7;6;4;1;15;12;1;7.0;6;6;8;2;2;1;0;1;1.0;1.0;0;1;4;3;3;2;2;1
17164;1;8;7;2;5;21;1;2;7.0;1;5;8;3;3;4;0;1;1.0;1.0;1;1;3;2;3;2;2;1
11386;1;8;6;3;5;22;1;2;3.0;1;10;7;2;2;1;0;1;1.0;1.0;1;1;2;1;3;3;5;1
1812;1;4;3;4;1;21;13;2;4.0;4;9;1;2;2;1;0;2;3.0;1.0;0;2;2;2;5;2;4;1
12758;0;5;1;4;1;15;13;1;4.0;1;12;8;3;3;4;0;1;3.0;1.0;1;1;3;1;3;2;2;1
12653;1;6;3;4;1;24;13;3;8.0;4;7;1;2;2;1;0;4;1.0;1.0;0;1;2;2;5;2;5;1
800;1;5;1;3;1;15;15;1;7.0;1;12;8;3;3;3;0;1;2.0;1.0;0;1;3;1;3;2;3;1
20859;1;5;7;2;5;13;1;1;4.0;1;5;8;2;2;1;0;1;1.0;2.0;0;1;5;1;3;2;2;1
24474;1;5;3;4;5;20;1;1;7.0;1;5;1;2;3;4;0;1;1.0;1.0;0;1;2;1;3;2;2;1
18195;1;6;4;4;1;14;13;1;1.0;4;7;1;2;2;1;0;4;1.0;2.0;0;1;2;2;3;2;2;1
386;0;10;6;4;1;16;7;1;7.0;2;2;1;2;2;1;0;1;2.0;1.0;0;1;2;3;3;2;2;1
12704;0;3;3;4;1;16;11;1;4.0;4;8;8;2;2;1;0;1;1.0;1.0;0;1;4;2;3;2;2;1
22361;1;4;6;3;5;1;1;2;8.0;1;9;8;2;3;2;0;1;1.0;1.0;0;1;4;1;3;2;2;1
16394;0;6;6;4;1;24;13;2;4.0;1;11;1;2;2;1;0;1;3.0;1.0;1;1;2;1;3;2;2;1
19967;0;10;6;4;1;4;13;4;2.0;1;7;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;2;1
1364;0;3;1;4;1;4;13;2;4.0;1;9;1;2;3;4;0;1;3.0;1.0;1;1;2;1;3;3;5;1
8173;1;9;7;3;1;15;13;1;2.0;4;3;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
1004;1;9;7;3;5;19;1;3;7.0;1;2;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;3;1
7996;1;7;5;4;1;17;13;1;7.0;4;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;2;1
18841;0;8;6;2;1;17;7;1;7.0;1;11;2;2;2;1;0;1;3.0;1.0;0;1;2;4;3;2;2;1
8972;1;8;5;4;1;16;13;1;10.0;3;7;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
16896;1;11;4;4;1;21;13;2;2.0;1;6;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;2;1
1188;0;9;5;4;1;21;13;3;7.0;4;6;1;2;2;1;0;2;3.0;1.0;0;2;2;2;4;3;3;1
15653;1;7;1;4;1;15;13;1;4.0;4;8;1;3;2;1;0;8;2.0;1.0;0;1;2;2;5;2;5;1
19971;0;4;7;4;1;22;13;3;4.0;4;7;1;2;2;1;0;2;3.0;1.0;1;2;2;6;3;2;2;1
34506;1;7;2;3;1;7;4;1;7.0;4;9;1;2;2;1;0;2;4.0;2.0;0;2;2;2;6;2;2;1
11281;0;7;7;4;1;11;13;1;2.0;4;7;1;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;3;1
144;0;12;4;4;1;11;13;1;2.0;3;4;8;2;2;1;0;1;1.0;1.0;0;1;4;4;3;2;2;1
16959;0;6;1;4;1;13;13;1;2.0;2;10;7;2;2;1;0;2;1.0;1.0;1;2;2;2;3;2;3;1
15785;0;4;1;3;1;15;11;1;8.0;4;12;1;2;2;1;0;2;1.0;1.0;0;2;2;3;5;2;2;1
16897;0;3;5;4;4;5;13;4;4.0;1;6;1;2;3;4;0;1;3.0;1.0;0;1;2;1;3;2;2;1
14703;1;6;7;4;1;18;12;2;7.0;6;9;8;2;2;1;0;1;1.0;1.0;1;1;3;2;3;2;2;1
6034;1;10;6;4;1;12;13;1;7.0;4;3;8;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;4;1
3831;0;4;1;4;1;18;11;3;8.0;4;3;1;2;2;1;0;2;2.0;1.0;1;3;2;2;4;2;5;1
3895;1;8;1;4;2;24;13;2;8.0;1;6;1;2;3;4;0;8;3.0;1.0;1;1;2;1;3;2;2;1
11478;0;6;1;4;1;20;13;3;7.0;2;10;1;2;3;2;0;1;3.0;1.0;0;1;2;3;4;2;4;1
12706;1;10;6;4;1;18;13;1;7.0;4;8;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
23786;1;7;3;2;1;18;13;1;7.0;2;6;5;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;4;1
26467;1;8;4;4;1;8;13;1;7.0;4;8;1;2;2;1;0;2;2.0;1.0;0;3;2;2;3;2;2;1
7621;1;9;3;4;1;5;13;2;8.0;1;7;1;3;2;1;0;1;1.0;1.0;0;1;2;1;3;2;2;1
16973;0;4;6;4;1;15;13;1;2.0;4;4;1;2;2;1;0;2;1.0;1.0;1;2;2;2;3;2;2;1
11473;1;5;5;4;1;21;13;3;4.0;4;11;1;2;2;1;0;2;1.0;1.0;1;2;2;2;4;2;3;1
13761;1;7;2;4;5;2;1;3;4.0;1;7;1;2;2;1;0;1;3.0;1.0;1;1;2;1;3;2;2;1
653;0;4;1;4;1;22;13;3;2.0;2;10;1;2;2;1;0;1;2.0;1.0;1;1;2;2;7;2;4;1
6380;1;9;7;4;1;13;13;1;7.0;4;11;1;2;2;1;0;2;1.0;1.0;0;3;2;2;4;2;3;1
30116;0;7;2;2;1;5;13;1;7.0;4;6;8;2;2;1;0;2;4.0;1.0;0;3;2;2;3;2;3;1
15498;0;6;6;3;1;23;1;3;10.0;1;4;1;2;2;1;0;1;2.0;1.0;1;1;2;2;7;2;4;1
11777;1;6;1;4;5;1;13;2;7.0;1;7;1;2;3;3;0;1;3.0;1.0;0;1;2;1;5;2;4;1
16912;0;8;5;4;1;17;13;1;7.0;3;7;8;2;2;1;0;1;3.0;2.0;0;1;3;2;3;2;2;1
19100;1;4;6;4;5;17;1;1;7.0;1;8;8;3;5;1;0;1;2.0;1.0;0;1;3;1;3;2;2;1
19530;1;9;7;2;1;21;13;2;2.0;4;10;7;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
13105;0;3;2;4;1;14;1;1;10.0;1;11;8;3;2;1;0;1;1.0;1.0;1;1;3;4;5;2;3;1
10891;0;4;7;4;5;19;10;1;7.0;4;8;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;2;1
7303;0;6;1;4;1;1;21;2;4.0;5;6;1;2;2;1;0;1;1.0;1.0;1;1;2;3;4;2;4;1
14963;0;4;7;4;1;22;13;3;4.0;4;7;1;2;2;1;0;2;3.0;1.0;1;2;2;6;3;2;2;1
28807;0;7;6;4;1;12;7;1;2.0;2;8;5;2;2;1;1;5;1.0;1.0;0;1;2;2;2;2;7;1
20837;1;7;4;2;1;22;13;2;7.0;2;4;8;2;2;1;0;4;1.0;2.0;0;1;2;2;5;2;2;1
1093;0;3;5;4;1;23;13;2;10.0;2;4;1;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;4;1
6307;1;4;1;4;1;19;13;1;4.0;4;3;7;2;2;1;0;8;3.0;1.0;1;1;2;3;3;2;2;1
4998;0;7;3;4;5;8;1;1;7.0;1;7;1;3;2;1;0;8;3.0;1.0;0;1;2;1;3;2;2;1
17203;1;4;1;3;1;11;13;1;8.0;4;11;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;3;1
24021;1;6;2;1;4;18;10;1;7.0;1;5;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
35869;0;11;5;4;1;15;1;1;7.0;4;2;1;2;2;1;0;2;1.0;1.0;0;3;2;4;3;2;2;1
10644;1;3;6;3;1;22;1;3;4.0;1;9;1;3;2;1;0;8;2.0;1.0;1;1;2;2;3;2;2;1
2237;1;8;3;4;1;14;13;1;10.0;4;5;1;2;2;1;0;4;2.0;1.0;0;1;2;2;3;2;2;1
16140;1;7;2;4;1;16;13;1;4.0;4;3;8;2;2;1;0;2;3.0;1.0;0;3;2;3;3;2;2;1
9397;1;8;7;2;1;11;1;1;7.0;1;4;1;3;2;1;0;1;1.0;1.0;0;1;2;2;5;2;2;1
20713;0;10;5;2;1;22;18;2;7.0;4;6;8;2;2;1;0;8;2.0;1.0;0;1;2;2;3;2;2;1
13408;0;5;7;3;1;3;13;3;7.0;2;8;1;2;2;1;0;1;3.0;1.0;1;1;2;3;3;2;2;1
36214;1;8;2;4;1;14;23;1;4.0;5;4;7;2;2;1;0;1;3.0;1.0;1;1;2;2;3;2;4;1
2231;0;8;7;4;1;20;13;2;10.0;3;5;8;2;2;1;0;1;2.0;1.0;0;1;3;2;3;2;2;1
15483;0;8;1;4;1;14;13;1;7.0;3;4;8;2;2;1;0;1;1.0;1.0;1;1;3;2;3;2;2;1
7427;0;10;1;4;1;12;13;1;7.0;2;8;1;2;2;1;0;3;2.0;1.0;0;3;2;2;3;2;2;1
4836;0;4;6;4;1;15;13;1;4.0;4;8;1;2;2;1;0;2;1.0;1.0;1;2;2;2;5;2;5;1
24980;0;2;2;4;5;8;1;1;2.0;1;4;2;2;2;1;0;3;1.0;1.0;0;3;2;1;3;2;2;1
11331;0;6;3;4;1;7;13;1;2.0;1;9;1;2;2;1;0;1;1.0;1.0;0;1;2;1;3;2;2;1
24628;1;4;1;4;1;17;13;1;2.0;4;5;8;2;2;1;0;1;3.0;1.0;0;1;4;2;5;3;2;1
30506;0;7;3;2;5;18;1;1;7.0;1;6;1;3;3;2;0;1;4.0;1.0;0;1;2;1;4;2;4;1
29448;1;7;6;3;1;18;18;1;7.0;7;8;2;2;2;1;0;1;4.0;1.0;0;1;2;2;4;2;4;1
1511;1;7;6;4;1;20;13;1;4.0;1;5;1;2;2;1;0;1;1.0;1.0;0;1;2;1;3;2;4;1
19070;1;10;1;4;1;16;12;1;7.0;4;7;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;3;2;1
16487;0;6;1;4;1;20;13;3;7.0;2;10;1;2;3;2;0;1;3.0;1.0;0;1;2;3;4;2;4;1
21069;0;6;5;4;5;12;1;1;8.0;1;4;1;3;2;1;0;8;3.0;1.0;1;1;2;2;3;2;2;1
12234;0;6;4;4;1;3;13;3;7.0;1;9;8;2;3;6;0;2;2.0;1.0;1;2;3;2;3;2;2;1
3376;0;8;6;4;1;1;13;3;7.0;3;7;8;2;2;1;1;12;3.0;1.0;0;1;3;4;5;2;4;1
13590;0;9;6;2;5;16;1;1;8.0;1;3;1;2;3;3;0;1;1.0;1.0;0;1;2;1;3;3;3;1
2706;0;8;6;3;5;16;13;1;10.0;1;2;8;3;3;4;0;1;1.0;1.0;1;1;3;1;3;2;2;1
19033;0;7;1;4;5;16;1;1;10.0;1;5;8;2;3;4;0;1;1.0;1.0;1;1;3;1;3;2;4;1
27393;0;5;6;3;5;12;1;1;2.0;1;4;1;2;2;1;0;1;2.0;1.0;0;1;2;1;3;10;2;1
17500;1;10;4;4;1;10;13;1;2.0;4;7;1;2;2;1;0;1;2.0;1.0;0;1;2;4;3;2;2;1
27179;0;8;1;4;1;17;13;1;7.0;4;3;1;2;2;1;0;2;2.0;1.0;0;2;2;2;3;2;4;1
13299;1;10;1;4;1;18;4;1;10.0;1;4;1;3;3;4;0;1;1.0;1.0;0;1;2;1;3;2;2;1
23972;0;9;3;4;1;12;13;1;7.0;2;9;1;2;2;1;0;1;1.0;1.0;0;1;2;2;6;2;4;1
1077;1;4;7;4;1;14;13;1;4.0;2;3;1;2;2;1;0;2;3.0;1.0;1;3;2;2;3;2;2;1
2827;1;6;2;3;1;20;13;2;2.0;1;8;7;3;3;1;0;1;1.0;1.0;0;1;3;2;3;2;3;1
30791;0;5;5;2;1;7;18;1;7.0;5;9;1;2;2;1;0;1;3.0;1.0;0;1;2;2;5;2;4;1
17166;0;7;2;3;1;12;7;1;7.0;7;5;1;3;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
5503;0;10;4;4;5;10;1;1;10.0;1;5;1;3;2;1;0;1;2.0;1.0;1;1;2;2;3;2;2;1
13410;0;6;6;4;1;23;13;3;4.0;1;8;8;3;3;5;0;1;3.0;1.0;1;1;5;1;5;2;2;1
13558;1;7;6;4;2;16;13;1;10.0;1;10;8;2;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
581;0;12;7;3;1;15;13;1;2.0;1;7;8;2;3;4;0;1;1.0;1.0;1;1;4;1;2;2;3;1
23657;0;7;5;2;1;9;4;1;7.0;5;2;1;2;2;1;0;1;1.0;1.0;0;1;2;2;7;2;4;1
2373;0;7;3;4;2;6;13;2;2.0;1;7;1;2;2;1;0;1;2.0;1.0;1;1;2;1;3;2;2;1
406;0;4;5;4;5;23;15;3;4.0;1;3;8;2;3;4;0;1;2.0;1.0;1;1;4;1;3;2;5;1
10628;1;6;1;4;1;1;13;2;4.0;2;8;1;2;2;1;0;1;2.0;1.0;1;1;2;2;6;2;4;1
19119;0;8;6;4;5;24;1;2;7.0;1;11;1;3;5;1;0;1;2.0;1.0;0;1;2;1;3;2;2;1
23842;0;4;1;2;4;2;13;2;2.0;1;6;8;3;3;4;0;1;2.0;1.0;1;1;4;1;3;2;2;1
18970;1;3;7;4;1;24;7;2;4.0;2;10;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;2;1
28676;0;3;4;2;1;24;13;3;4.0;4;6;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;5;1
16104;1;4;7;4;1;14;13;1;4.0;2;3;1;2;2;1;0;2;3.0;1.0;1;3;2;2;3;2;2;1
31755;0;10;5;2;1;6;4;4;2.0;4;9;8;2;2;1;0;2;4.0;1.0;0;6;4;2;2;2;4;1
34806;1;8;1;4;5;17;1;1;7.0;1;5;7;3;3;2;0;1;1.0;2.0;0;1;3;1;5;2;4;1
18638;0;8;5;4;1;5;13;2;8.0;4;2;1;3;2;1;0;1;1.0;1.0;0;1;2;2;5;2;3;1
18356;1;6;6;4;5;22;13;2;7.0;1;7;1;2;3;4;0;1;3.0;1.0;0;1;2;1;3;2;2;1
8504;1;5;5;4;1;17;13;1;10.0;4;4;7;2;2;1;0;2;3.0;1.0;1;3;2;2;5;2;3;1
20877;0;6;1;3;5;13;1;1;10.0;1;7;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
30988;0;3;3;3;1;22;7;3;10.0;2;6;1;3;2;1;0;3;3.0;1.0;0;3;2;2;3;2;2;1
3202;1;7;6;4;1;15;12;1;7.0;6;6;8;2;2;1;0;1;1.0;1.0;0;1;4;3;3;2;2;1
15466;0;4;3;4;1;9;1;1;2.0;1;5;1;3;2;1;0;2;2.0;1.0;0;3;2;2;3;2;3;1
17122;0;10;4;3;1;17;13;1;7.0;4;9;1;3;2;1;0;8;1.0;1.0;0;1;2;2;5;2;2;1
8014;1;6;2;4;1;20;13;3;2.0;4;7;1;2;2;1;0;2;1.0;1.0;1;2;2;2;5;2;2;1
26705;0;4;6;3;5;8;1;1;7.0;1;5;8;3;2;1;0;3;2.0;1.0;0;2;2;1;4;2;4;1
31259;0;10;4;3;1;16;3;1;8.0;5;4;7;2;2;1;0;1;4.0;1.0;0;1;2;2;3;2;2;1
19612;0;8;5;4;1;17;13;1;7.0;3;10;1;2;2;1;0;1;2.0;2.0;0;1;2;2;3;2;2;1
22405;1;4;2;4;1;12;2;1;2.0;4;12;8;2;2;1;1;8;1.0;1.0;0;1;2;2;4;2;3;1
28414;0;4;6;2;5;12;1;1;6.0;1;4;8;2;3;4;0;1;1.0;1.0;0;1;3;1;3;2;3;1
6823;1;3;3;4;5;20;15;2;4.0;1;10;8;3;3;5;0;1;1.0;1.0;1;1;3;1;3;2;2;1
21658;0;4;3;4;1;17;13;1;4.0;4;9;1;2;2;1;0;2;2.0;1.0;0;2;2;2;5;2;2;1
20628;1;5;1;3;5;8;1;6;6.0;1;10;1;2;2;1;0;1;1.0;1.0;0;1;2;1;2;7;6;1
11749;1;9;2;4;1;23;3;2;7.0;1;8;1;3;3;3;0;2;3.0;1.0;0;2;2;1;3;2;4;1
870;1;9;4;4;5;11;1;1;7.0;1;8;2;3;2;1;0;1;3.0;1.0;1;1;3;1;3;2;2;1
30845;0;7;1;1;1;20;1;3;7.0;1;9;8;2;6;1;0;8;1.0;1.0;0;1;1;2;1;1;1;1
2589;0;7;1;4;1;16;7;1;7.0;2;5;7;2;2;1;0;1;2.0;1.0;0;1;4;3;6;2;4;1
26148;0;4;1;4;5;14;1;1;4.0;1;1;8;2;2;1;0;1;1.0;1.0;0;1;4;1;3;2;2;1
6949;0;5;7;4;1;19;13;2;10.0;4;11;1;2;2;1;0;2;2.0;1.0;0;2;2;2;4;2;2;1
1037;1;8;1;4;5;21;12;3;7.0;4;4;1;2;2;1;0;2;3.0;1.0;1;2;2;2;6;2;5;1
11551;0;7;4;4;5;6;13;1;2.0;1;6;8;2;3;5;0;1;1.0;1.0;1;1;3;1;3;2;2;1
34241;0;5;4;2;1;21;21;3;8.0;4;6;1;2;2;1;0;3;3.0;1.0;0;3;2;2;3;2;2;1
8253;0;7;3;3;1;18;10;1;7.0;6;10;8;2;2;1;0;1;1.0;1.0;0;1;4;3;3;2;2;1
33575;0;11;5;4;5;12;1;1;2.0;1;3;1;2;2;1;0;1;3.0;1.0;0;1;2;1;6;2;5;1
29989;1;9;5;4;4;14;13;1;7.0;1;3;8;2;3;4;0;1;4.0;1.0;1;1;4;1;4;2;2;1
19535;0;9;5;2;1;21;13;2;7.0;2;10;1;2;2;1;0;1;3.0;1.0;1;1;2;2;5;2;2;1
31433;1;2;7;4;1;24;13;3;8.0;4;6;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;3;1
10766;0;3;6;4;1;22;15;3;2.0;1;11;7;3;3;4;0;3;1.0;1.0;1;3;2;2;3;2;2;1
11227;1;10;2;4;1;9;13;1;8.0;3;4;8;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
10248;1;4;7;4;1;12;15;1;2.0;1;9;2;3;2;1;0;1;3.0;1.0;1;1;2;3;5;2;4;1
22659;1;4;3;3;1;12;13;1;7.0;4;8;8;2;2;1;0;2;2.0;1.0;0;2;2;2;5;2;2;1
25126;1;9;2;4;4;17;11;2;3.0;1;11;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
5302;1;9;7;4;1;16;13;1;7.0;4;6;8;2;2;1;0;1;2.0;1.0;0;1;4;2;5;2;3;1
14746;1;6;1;4;1;11;13;1;10.0;3;7;8;2;2;1;0;1;1.0;1.0;0;1;4;2;4;2;2;1
33908;1;4;1;4;1;21;13;3;8.0;4;9;1;2;2;1;0;2;4.0;1.0;0;2;2;2;5;2;2;1
8979;0;8;6;2;1;17;7;1;7.0;2;8;8;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
23026;0;3;3;3;5;14;1;1;4.0;1;9;2;2;2;1;0;3;2.0;1.0;1;2;2;1;3;2;2;1
166;1;7;7;4;5;13;1;1;7.0;1;5;1;3;3;2;0;1;3.0;1.0;1;1;2;1;8;2;4;1
29797;1;3;7;2;1;10;13;1;2.0;2;4;5;2;2;1;0;1;1.0;1.0;0;1;2;3;3;3;2;1
19106;1;8;5;4;1;17;10;1;8.0;5;9;1;2;2;1;0;2;1.0;1.0;0;2;2;3;3;2;3;1
7357;0;5;7;4;1;16;13;1;4.0;4;5;1;2;2;1;0;2;2.0;1.0;1;2;2;2;5;2;5;1
34352;0;8;6;2;1;18;1;1;7.0;1;8;1;2;2;1;0;2;4.0;1.0;0;2;2;2;6;2;2;1
8382;0;5;4;4;1;20;11;5;7.0;1;8;8;3;3;4;0;1;3.0;1.0;0;1;5;2;3;2;2;1
1376;1;8;6;4;1;14;13;1;3.0;4;10;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
28582;0;8;6;3;1;21;13;3;7.0;1;8;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;2;1
2011;1;3;3;4;1;15;13;1;4.0;4;7;1;2;2;1;0;2;3.0;1.0;1;3;2;2;3;2;2;1
36327;0;8;4;3;1;17;13;1;10.0;2;8;1;2;2;1;0;3;1.0;1.0;0;3;2;2;4;2;5;1
28457;0;3;7;2;1;22;10;2;8.0;6;6;1;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;2;1
36096;1;12;5;4;1;15;13;1;1.0;4;9;1;2;2;1;0;2;4.0;1.0;0;3;2;2;7;2;3;1
238;1;11;4;4;5;9;1;1;7.0;1;10;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
17776;1;7;1;4;1;19;13;5;7.0;1;7;1;2;4;4;0;2;3.0;1.0;0;3;2;1;3;2;2;1
29740;0;7;1;4;5;2;1;3;7.0;1;6;2;2;2;1;0;3;1.0;1.0;0;2;2;1;3;2;2;1
27171;0;8;6;2;5;16;1;5;7.0;1;12;7;2;2;1;0;1;3.0;1.0;0;1;2;1;3;3;3;1
13712;0;5;7;4;1;24;16;2;10.0;1;6;8;2;3;5;0;1;1.0;1.0;1;1;4;1;3;2;2;1
18359;1;9;7;3;5;18;4;1;10.0;1;7;1;2;3;3;0;1;3.0;1.0;0;1;2;1;3;2;3;1
10110;1;9;7;4;1;19;13;1;3.0;4;6;7;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
13349;1;6;2;3;1;21;13;1;4.0;1;7;1;2;3;7;0;3;3.0;1.0;1;3;2;2;3;2;2;1
6670;0;9;1;4;2;2;13;2;2.0;1;9;1;2;3;4;0;1;3.0;1.0;0;1;2;1;3;2;4;1
310;1;3;3;3;5;24;2;6;8.0;1;8;1;2;3;3;0;1;3.0;1.0;0;1;2;1;3;2;4;1
31674;0;9;5;4;1;5;13;1;7.0;4;6;7;3;2;1;0;1;4.0;1.0;1;1;2;2;4;2;4;1
27748;1;8;6;4;1;7;13;1;2.0;1;6;1;2;2;1;0;1;2.0;1.0;0;1;2;1;3;2;2;1
8364;1;11;1;2;1;20;2;1;10.0;6;7;8;2;2;1;0;1;3.0;1.0;0;1;3;2;3;2;2;1
22679;0;7;6;2;1;19;22;3;6.0;5;2;1;2;2;1;0;1;3.0;1.0;0;1;2;2;4;2;4;1
2918;1;9;2;4;1;18;13;1;7.0;3;5;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
10862;0;8;1;2;5;22;1;2;7.0;1;7;8;3;5;1;0;1;3.0;1.0;0;1;4;1;3;2;2;1
18130;0;8;1;4;2;16;13;1;10.0;1;2;8;2;3;4;0;1;1.0;1.0;1;1;3;1;3;2;2;1
3098;1;7;6;4;1;17;13;5;2.0;4;1;1;2;2;1;0;2;1.0;1.0;1;2;2;2;4;2;3;1
32762;0;3;7;4;1;20;13;3;4.0;4;5;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;3;1
18658;1;8;7;4;5;11;1;1;3.0;1;5;1;2;2;1;0;1;2.0;1.0;0;1;2;1;3;2;3;1
12068;1;12;7;2;5;18;1;1;2.0;1;5;8;3;2;1;0;5;1.0;1.0;0;1;2;1;2;2;7;1
20914;0;9;7;4;4;20;1;2;7.0;1;9;8;3;3;4;0;3;1.0;1.0;0;3;2;1;3;3;2;1
34702;0;4;3;4;1;8;13;1;4.0;2;5;1;2;2;1;0;1;4.0;1.0;0;1;2;2;7;2;4;1
30891;0;7;1;4;5;12;1;1;4.0;1;3;1;3;2;1;0;3;3.0;1.0;1;3;2;1;3;2;2;1
16822;1;4;3;4;5;16;1;1;8.0;1;9;1;3;2;1;0;1;3.0;1.0;1;1;2;2;3;2;2;1
32218;0;3;1;4;1;20;13;3;4.0;4;9;1;2;2;1;0;2;4.0;1.0;0;2;2;2;5;2;2;1
20387;0;9;5;4;1;13;13;1;7.0;2;6;1;2;2;1;0;3;2.0;1.0;1;7;2;2;3;2;4;1
13224;1;8;3;4;1;18;13;1;7.0;4;8;1;2;2;1;0;2;1.0;1.0;0;2;2;3;3;2;3;1
10757;1;8;6;4;1;15;13;1;8.0;4;12;1;2;2;1;0;2;2.0;2.0;0;2;2;2;4;2;3;1
9687;1;6;5;4;5;17;1;1;2.0;1;5;7;3;3;4;0;1;1.0;1.0;1;1;4;1;3;2;2;1
1990;1;7;7;4;1;19;13;3;7.0;2;1;1;2;2;1;0;3;3.0;1.0;0;3;2;2;3;2;3;1
5880;1;11;7;2;5;12;1;1;7.0;1;8;2;3;3;4;0;8;3.0;1.0;0;1;2;1;3;2;2;1
16254;1;8;5;4;1;15;13;1;7.0;3;5;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
5260;0;7;7;4;1;13;7;1;10.0;2;11;2;2;2;1;0;1;3.0;1.0;0;1;2;2;5;2;5;1
6450;0;6;4;4;1;17;13;1;4.0;4;10;1;2;2;1;0;2;3.0;1.0;1;2;2;3;4;2;3;1
2625;0;8;5;4;1;13;1;1;2.0;1;9;7;3;2;1;0;1;1.0;1.0;1;1;2;2;3;2;2;1
895;0;8;3;4;1;17;13;5;8.0;3;3;1;2;2;1;0;1;1.0;1.0;0;1;5;2;3;2;2;1
31181;1;8;1;4;1;17;13;5;2.0;1;10;8;2;2;1;0;1;1.0;1.0;0;1;4;2;3;2;2;1
23403;0;9;1;2;1;16;13;1;4.0;4;5;1;2;2;1;0;8;2.0;1.0;0;1;2;2;5;2;5;1
6381;1;8;7;4;1;24;4;3;2.0;4;11;8;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;1
