id;Severity;age_classes;day_week;DEFORMED_classes;hour;impact1_classes;make;man_coll;month;reljct2;rest_use;vnum_lan;vtrafway
32533;0;4;5;2;18;21;7.0;4;9;2;4.0;3;2
20622;0;8;1;4;12;7;7.0;2;9;3;3.0;4;4
18897;1;2;5;4;1;13;2.0;1;4;1;3.0;3;2
6963;1;3;1;3;24;1;10.0;1;6;1;3.0;3;2
12376;1;8;4;4;16;1;7.0;1;6;5;2.0;2;7
20594;0;6;7;2;13;13;7.0;2;7;2;3.0;3;2
12686;1;4;7;4;23;13;4.0;4;7;2;3.0;3;2
11868;0;4;4;4;3;13;4.0;4;5;2;2.0;3;2
31096;0;4;1;1;10;2;4.0;5;6;12;1.0;4;4
10299;0;3;6;4;18;13;2.0;1;4;1;3.0;3;2
13036;0;3;1;4;17;13;10.0;4;8;8;1.0;3;2
3852;0;3;4;4;13;13;10.0;4;2;2;3.0;3;3
22423;0;8;5;4;21;13;7.0;4;12;2;3.0;3;4
640;0;4;7;4;2;13;2.0;3;3;2;2.0;3;4
29529;0;4;5;2;11;21;7.0;5;8;2;3.0;5;2
20888;0;5;4;4;8;7;10.0;2;7;1;2.0;3;2
11288;1;8;5;4;12;13;10.0;4;8;8;3.0;3;3
4042;1;10;4;4;16;13;7.0;4;7;2;1.0;3;3
19743;0;6;5;4;24;1;11.0;1;6;12;1.0;7;4
12625;1;8;7;3;23;13;7.0;1;7;1;1.0;3;3
15493;0;7;1;4;21;13;7.0;1;4;3;2.0;3;2
22847;1;4;2;4;18;1;7.0;1;7;1;3.0;5;2
17940;1;9;3;4;15;13;7.0;4;3;2;1.0;3;2
24779;0;4;2;2;14;1;2.0;1;4;7;2.0;3;3
19559;0;8;3;2;21;13;7.0;1;8;13;3.0;5;7
15999;0;2;7;4;11;13;4.0;4;2;2;1.0;3;2
22788;0;8;6;2;12;10;7.0;4;3;8;3.0;5;2
35353;1;6;3;4;6;21;6.0;4;7;2;4.0;6;5
8729;0;5;4;4;6;13;10.0;4;7;2;1.0;4;2
1595;1;13;5;2;15;22;8.0;4;4;2;1.0;3;2
13851;1;7;5;4;18;4;8.0;1;7;2;2.0;3;2
1007;1;5;7;4;13;1;7.0;1;2;1;1.0;3;3
5394;0;9;7;4;12;13;2.0;3;1;1;2.0;3;4
5647;0;5;5;4;13;15;4.0;1;8;1;2.0;3;2
18956;0;3;1;4;2;13;10.0;1;9;1;3.0;3;2
133;1;9;5;4;17;13;7.0;4;2;2;3.0;6;5
1268;0;11;3;4;8;13;8.0;2;8;12;3.0;6;4
19830;1;6;7;4;10;13;6.0;4;4;2;1.0;5;5
21087;0;8;1;2;15;13;1.0;4;6;4;2.0;4;3
1998;1;9;4;4;15;2;7.0;4;2;2;3.0;3;2
6434;1;7;7;4;1;13;7.0;1;12;3;3.0;3;3
31120;1;7;5;2;21;13;4.0;2;5;1;4.0;6;4
239;1;6;5;4;17;13;3.0;4;10;8;1.0;5;5
23677;0;4;1;2;12;1;2.0;1;4;1;1.0;3;2
6239;1;3;1;4;1;13;10.0;2;7;3;1.0;7;5
6866;1;7;5;4;15;13;7.0;4;5;3;3.0;5;3
2056;1;10;6;3;15;1;2.0;1;6;1;1.0;3;2
2083;1;5;6;4;17;13;4.0;1;8;1;3.0;3;2
35592;1;9;5;4;16;13;8.0;4;7;2;1.0;4;5
15352;1;8;3;4;6;13;7.0;1;10;1;2.0;3;2
21075;1;5;5;2;16;21;2.0;4;5;2;2.0;4;3
4922;0;6;6;4;23;13;7.0;1;6;1;3.0;3;2
17968;1;6;2;4;21;13;4.0;4;6;8;1.0;3;2
5941;0;7;7;4;14;13;7.0;2;11;3;3.0;3;2
35317;0;8;3;4;17;7;1.0;2;7;1;4.0;3;2
29769;1;3;7;4;1;1;10.0;1;10;5;1.0;3;7
10773;0;4;7;4;2;1;4.0;1;12;1;1.0;6;4
592;1;9;7;4;9;1;4.0;1;8;1;2.0;3;2
23809;0;4;6;2;23;22;10.0;4;3;2;1.0;5;5
16884;0;9;4;4;16;13;7.0;2;6;1;1.0;5;3
14057;1;4;7;4;11;13;4.0;4;7;2;1.0;3;3
10012;1;8;6;4;15;13;7.0;1;8;1;2.0;3;2
27636;0;3;3;3;14;22;10.0;5;8;1;2.0;4;4
304;0;5;7;4;12;12;7.0;6;8;1;3.0;3;2
20886;1;8;5;4;22;13;11.0;3;7;2;1.0;6;2
23188;0;6;1;2;16;1;8.0;1;8;1;2.0;3;2
14048;0;7;7;4;3;13;7.0;4;6;5;1.0;2;7
11488;1;6;5;4;24;15;7.0;1;1;1;1.0;3;2
34435;1;8;4;4;23;4;10.0;4;5;2;3.0;6;2
22228;1;10;3;3;21;10;8.0;4;1;1;3.0;4;2
1709;1;9;2;4;23;13;7.0;1;6;1;3.0;3;2
17263;1;8;3;4;14;13;10.0;4;5;4;2.0;3;2
13076;0;4;1;4;9;13;2.0;1;9;3;2.0;7;2
12418;0;7;1;4;20;13;2.0;3;8;2;2.0;3;2
15511;1;9;7;4;17;1;2.0;1;5;2;2.0;4;2
5378;1;4;3;3;14;1;8.0;1;2;1;2.0;5;5
11081;0;4;6;4;19;13;2.0;3;2;1;1.0;3;2
32732;0;5;4;4;21;13;4.0;2;2;1;1.0;5;4
16528;1;6;2;4;14;13;8.0;4;4;1;1.0;3;2
10369;0;3;7;3;14;18;2.0;6;1;1;2.0;6;5
33555;1;9;5;4;19;13;7.0;3;2;2;3.0;5;2
34307;1;7;7;4;20;13;7.0;2;5;3;3.0;4;3
31327;0;9;3;3;6;13;7.0;4;7;8;3.0;1;1
16406;1;3;2;4;17;23;8.0;4;11;8;2.0;5;4
12605;1;7;7;4;1;14;7.0;1;6;1;1.0;3;3
36323;0;5;4;2;15;4;4.0;7;7;8;3.0;3;2
14480;0;7;5;4;2;13;8.0;2;9;1;2.0;5;4
5689;1;5;1;4;13;13;4.0;2;9;3;1.0;3;2
6608;1;9;6;4;16;1;7.0;1;6;1;2.0;3;2
16517;1;4;2;4;20;13;4.0;4;3;2;1.0;3;2
6706;1;10;7;4;9;1;2.0;1;5;1;3.0;3;2
20133;0;5;1;2;19;1;8.0;1;5;1;3.0;5;2
4745;0;8;2;4;10;1;7.0;1;6;1;1.0;3;2
1065;1;9;6;4;18;21;7.0;4;3;2;3.0;4;4
8659;0;6;3;4;12;13;4.0;4;5;2;3.0;3;3
8217;0;8;4;4;6;13;2.0;3;8;1;1.0;3;2
33352;0;8;7;4;18;1;7.0;1;8;3;3.0;6;2
11756;1;4;4;4;1;13;4.0;1;6;1;3.0;3;2
2736;0;7;7;3;24;1;7.0;1;9;1;1.0;3;2
15057;1;6;7;4;14;13;7.0;4;5;1;1.0;3;2
1790;1;10;1;4;12;13;7.0;1;9;1;3.0;3;2
16288;0;3;2;4;24;13;2.0;4;8;8;1.0;5;5
11678;0;9;1;4;2;13;2.0;1;9;1;3.0;3;4
24193;0;6;3;4;20;10;4.0;1;8;1;1.0;3;2
17969;0;8;2;4;20;13;2.0;3;5;4;1.0;3;3
1026;0;9;4;4;20;13;7.0;2;3;3;3.0;5;2
30814;1;8;4;4;20;13;10.0;4;10;2;1.0;3;2
23173;0;9;4;3;8;13;7.0;2;6;1;2.0;5;4
5087;1;5;6;4;10;13;4.0;4;10;1;1.0;3;2
6927;0;4;3;4;13;13;2.0;2;9;12;3.0;3;4
4024;1;4;4;4;8;13;10.0;4;7;7;1.0;3;3
6847;1;5;7;4;19;13;10.0;1;9;1;1.0;3;4
299;1;9;7;4;20;13;7.0;3;7;1;3.0;3;2
12251;1;8;1;4;20;13;7.0;2;6;8;1.0;3;2
19065;1;4;7;4;11;13;4.0;4;7;2;1.0;3;3
9848;0;6;1;4;17;13;10.0;1;7;1;1.0;3;2
9899;0;4;3;4;16;13;2.0;4;9;2;3.0;3;2
7718;0;7;7;3;2;1;7.0;1;3;3;1.0;3;2
7820;1;4;6;4;10;13;7.0;2;7;2;1.0;3;4
15162;0;3;1;4;12;13;2.0;4;3;2;1.0;3;3
24018;0;9;3;3;15;6;10.0;4;5;2;1.0;3;2
8652;0;2;3;4;22;2;4.0;1;5;1;2.0;3;2
18343;0;5;1;4;10;13;7.0;4;6;4;3.0;3;2
5170;0;9;6;4;13;13;7.0;4;5;2;3.0;3;2
11528;1;7;6;4;20;13;4.0;1;5;1;1.0;3;4
3404;1;4;4;4;16;13;4.0;3;8;1;3.0;5;2
18858;0;8;5;4;8;13;6.0;3;6;2;1.0;3;2
14081;1;7;5;4;17;1;7.0;1;9;1;1.0;3;4
22832;1;10;6;2;16;10;7.0;5;7;2;3.0;5;2
15822;0;4;3;3;13;13;10.0;4;12;8;2.0;4;3
14204;0;4;7;3;11;1;2.0;1;3;2;3.0;5;5
11573;1;10;6;4;17;15;7.0;1;8;1;1.0;3;2
28671;1;9;5;3;22;13;7.0;4;6;8;1.0;6;2
25270;0;5;6;4;20;1;4.0;1;6;1;2.0;5;4
7625;0;5;6;4;16;13;3.0;4;8;2;1.0;3;2
12626;1;4;3;4;16;13;4.0;1;7;3;1.0;5;5
25125;1;9;5;4;16;13;10.0;1;11;1;1.0;3;2
11161;1;4;4;4;20;13;2.0;1;5;1;3.0;3;3
9744;0;4;1;4;23;13;2.0;1;7;1;1.0;3;2
13178;0;4;6;4;21;13;4.0;1;6;1;1.0;3;2
11303;0;2;2;4;20;13;2.0;3;9;2;3.0;3;2
35798;0;6;3;4;17;17;7.0;1;7;1;2.0;3;2
19117;1;5;6;4;21;13;2.0;4;6;8;1.0;3;5
21818;0;4;6;4;18;1;8.0;1;3;1;2.0;3;2
7684;1;3;6;4;14;13;4.0;4;9;2;3.0;6;5
29291;0;8;2;2;13;4;7.0;5;6;1;4.0;5;2
34059;0;8;7;4;11;13;2.0;4;6;2;3.0;3;2
9117;0;5;7;2;19;1;7.0;3;1;1;3.0;3;2
11215;1;4;5;4;22;13;10.0;1;3;3;3.0;3;3
6710;1;7;2;4;18;13;7.0;2;6;1;3.0;3;2
8488;1;4;1;4;20;12;7.0;4;5;1;3.0;3;2
12109;0;6;3;4;14;13;10.0;4;9;5;3.0;5;3
24497;0;8;7;4;16;13;7.0;2;6;1;3.0;3;2
16347;1;9;3;4;11;1;10.0;1;10;1;1.0;3;3
709;1;9;7;4;12;13;7.0;4;10;2;2.0;3;2
15295;1;5;1;4;17;13;7.0;4;2;8;3.0;5;2
31250;0;3;3;4;21;13;10.0;3;7;2;3.0;3;2
17972;1;7;1;4;12;10;7.0;4;6;2;1.0;3;2
5563;1;7;7;4;16;18;7.0;5;5;1;2.0;6;4
32675;1;7;1;3;2;1;7.0;1;7;1;3.0;3;3
2990;1;5;3;4;24;13;4.0;4;7;2;1.0;5;2
20723;0;4;2;2;9;1;1.0;1;6;1;2.0;3;3
16022;0;10;1;4;9;13;2.0;4;1;1;1.0;3;2
17028;1;9;3;4;4;2;7.0;5;5;1;3.0;3;4
19881;0;4;7;4;9;13;4.0;2;9;1;1.0;3;2
34103;1;3;6;3;14;13;8.0;4;3;2;4.0;5;2
24681;0;3;4;4;13;1;4.0;1;8;2;1.0;3;2
23696;0;7;4;2;16;13;7.0;4;6;1;2.0;6;4
6657;0;4;5;4;22;13;8.0;4;11;2;3.0;3;4
3191;1;9;1;4;18;4;7.0;1;7;1;1.0;3;2
10099;0;9;4;4;16;11;8.0;4;10;3;1.0;3;3
15054;0;4;5;4;14;13;4.0;1;6;6;3.0;3;2
13839;1;6;3;4;11;13;10.0;2;10;8;2.0;3;3
20874;0;4;5;4;7;7;11.0;2;6;1;1.0;3;3
32246;0;8;2;2;21;13;10.0;2;9;14;1.0;2;7
13920;1;7;7;2;17;13;3.0;3;4;8;3.0;3;2
19461;1;11;7;3;24;13;7.0;1;6;1;3.0;3;4
5355;1;3;3;4;9;13;4.0;3;1;3;2.0;5;5
4916;0;8;2;3;16;13;7.0;1;6;1;3.0;3;2
24076;0;10;1;4;14;13;4.0;4;6;2;1.0;3;2
12550;0;4;2;4;16;13;2.0;1;5;2;3.0;3;2
9504;1;2;7;3;24;13;2.0;1;9;1;2.0;3;2
24666;0;8;6;4;23;13;2.0;2;8;8;1.0;3;2
15085;1;5;7;4;12;13;2.0;4;8;2;1.0;3;3
7793;1;3;4;4;1;13;4.0;2;6;1;1.0;3;2
27239;0;7;2;4;16;13;7.0;4;4;2;3.0;5;2
8567;1;8;7;4;16;13;7.0;1;11;1;2.0;3;2
21061;0;4;2;2;18;1;8.0;1;2;8;2.0;4;3
8482;0;8;3;4;15;1;2.0;1;4;2;3.0;5;2
577;0;10;2;3;7;13;7.0;3;6;1;1.0;3;2
33395;0;9;1;4;19;13;4.0;4;5;1;4.0;3;2
33233;0;4;3;3;20;4;2.0;4;4;2;3.0;3;2
13061;1;6;4;4;19;1;7.0;1;8;2;1.0;3;2
28672;1;11;1;2;14;1;7.0;1;6;1;3.0;6;2
16782;1;4;3;4;16;13;2.0;4;6;2;2.0;3;2
15824;1;7;5;4;12;12;1.0;5;5;2;1.0;5;3
26808;0;4;6;4;24;13;2.0;1;4;1;2.0;3;2
5835;1;4;1;4;9;13;10.0;1;5;1;3.0;3;2
35219;1;4;7;2;16;19;7.0;6;3;1;4.0;3;2
14898;0;9;2;4;20;13;2.0;3;6;1;1.0;3;2
11230;0;4;2;4;21;13;8.0;4;7;2;1.0;4;3
1523;0;7;4;4;19;13;4.0;1;6;1;1.0;3;3
12078;1;6;6;4;21;18;7.0;4;7;3;1.0;5;2
23373;0;2;1;3;1;1;3.0;1;8;1;2.0;3;4
20062;1;4;4;4;22;15;2.0;1;8;1;3.0;3;2
25027;0;7;3;4;16;13;8.0;2;6;3;1.0;5;2
12343;0;6;2;4;18;15;10.0;1;8;1;2.0;3;4
6590;0;6;1;4;23;13;4.0;2;10;1;1.0;3;2
22219;0;8;6;4;10;1;7.0;1;12;2;3.0;3;2
1379;1;3;2;4;17;23;8.0;4;11;8;2.0;5;4
13729;1;7;7;4;16;3;8.0;4;6;2;1.0;3;2
33127;1;7;1;4;13;11;7.0;5;8;5;1.0;2;7
29872;0;4;1;2;23;22;4.0;5;10;1;4.0;5;4
27879;0;8;7;1;14;21;8.0;4;5;2;1.0;5;2
10719;0;4;5;2;22;13;10.0;1;10;1;2.0;5;4
26523;1;4;3;4;17;13;7.0;3;5;8;3.0;5;5
22553;0;12;1;2;14;15;7.0;1;10;1;3.0;3;2
36632;0;5;6;2;16;1;7.0;1;8;3;4.0;3;3
21494;1;8;1;4;10;13;7.0;2;4;1;2.0;2;3
15253;1;4;2;4;16;13;7.0;4;10;2;3.0;4;4
14904;1;3;2;4;16;13;7.0;1;8;1;2.0;3;2
28680;0;8;7;4;10;1;7.0;1;6;1;1.0;3;2
6501;1;8;1;3;1;1;7.0;1;3;1;1.0;3;2
9194;0;4;7;3;11;1;2.0;1;3;2;3.0;5;5
14812;0;8;7;4;16;13;7.0;3;2;1;1.0;3;2
36470;1;8;1;4;14;13;7.0;1;2;1;2.0;4;4
7893;0;4;1;4;14;13;2.0;1;11;1;3.0;3;2
17101;1;8;1;4;21;13;7.0;1;7;1;1.0;3;2
18361;1;4;4;3;16;1;2.0;1;7;1;3.0;3;2
30377;0;6;7;2;19;1;4.0;1;8;2;3.0;6;2
13995;0;5;1;4;13;13;7.0;3;9;1;2.0;3;2
16064;1;8;1;4;21;12;7.0;4;4;2;3.0;6;5
17537;1;9;4;4;6;13;7.0;4;3;2;1.0;3;3
15465;1;4;2;4;21;13;10.0;4;5;2;2.0;5;5
5994;1;7;4;4;6;1;7.0;1;2;2;3.0;5;5
3947;1;7;7;4;21;10;10.0;4;10;2;1.0;3;3
6602;1;4;4;4;14;13;10.0;1;11;1;1.0;3;2
10910;0;7;1;4;20;13;7.0;3;11;1;3.0;3;2
29613;0;7;7;3;20;13;10.0;2;9;1;3.0;5;4
11779;1;10;6;4;17;1;10.0;1;8;1;3.0;3;2
15035;1;7;5;1;20;1;7.0;1;3;8;1.0;3;2
5012;1;7;6;4;22;13;2.0;4;2;2;1.0;3;3
880;0;10;4;2;11;1;10.0;1;8;2;1.0;3;2
24415;1;10;3;4;8;13;7.0;4;7;8;3.0;3;2
6868;0;7;2;3;11;21;7.0;5;5;1;3.0;3;2
17153;0;8;7;4;17;13;8.0;3;4;1;1.0;3;2
33257;0;6;1;4;21;7;7.0;2;7;3;3.0;5;3
19130;1;6;4;3;7;13;4.0;4;1;2;3.0;4;3
5330;1;8;6;4;20;13;7.0;4;10;2;3.0;5;2
3472;0;9;7;4;22;1;10.0;1;4;2;2.0;3;2
29680;0;9;3;2;12;18;3.0;5;1;2;4.0;5;4
19480;0;4;2;2;2;13;4.0;1;4;1;1.0;5;3
5337;1;8;1;4;12;13;7.0;4;10;2;3.0;3;2
14940;0;6;6;4;23;13;7.0;1;6;1;3.0;3;2
2754;1;6;7;4;24;13;7.0;2;8;1;3.0;5;3
13269;1;5;1;4;13;1;2.0;1;11;1;1.0;3;2
5804;0;4;3;3;13;13;10.0;4;12;8;2.0;4;3
7628;1;10;4;4;17;1;7.0;1;8;1;1.0;3;3
26325;1;10;1;2;21;13;2.0;1;5;1;2.0;3;2
33883;0;9;2;4;13;18;7.0;4;8;8;2.0;3;6
20721;0;6;7;3;12;13;4.0;1;6;1;1.0;3;2
8293;0;6;1;4;19;13;8.0;3;5;1;3.0;3;2
20263;1;4;3;2;19;13;8.0;2;8;1;2.0;5;5
32047;0;3;6;3;12;13;7.0;4;7;2;4.0;3;2
1694;1;7;1;4;1;13;7.0;1;5;1;3.0;3;2
24840;1;4;6;3;20;1;8.0;1;8;1;2.0;3;2
32016;0;3;2;4;12;13;3.0;2;2;3;4.0;3;4
24325;0;8;3;4;17;13;7.0;2;7;1;2.0;6;2
31879;0;8;7;4;14;13;7.0;4;6;2;1.0;3;4
22182;0;4;2;3;11;7;2.0;2;4;1;3.0;7;5
2802;1;3;7;4;16;13;2.0;1;7;1;3.0;3;2
9561;1;4;1;2;21;1;4.0;1;10;2;3.0;3;3
23108;0;6;6;4;18;7;2.0;2;10;1;2.0;3;3
35000;0;8;2;2;16;7;8.0;2;4;1;3.0;6;4
22867;1;6;2;3;9;13;6.0;2;8;1;3.0;5;4
4949;0;9;2;4;19;2;2.0;4;8;3;3.0;3;2
11519;1;6;2;4;14;13;8.0;4;4;1;1.0;3;2
15403;0;5;2;4;21;1;2.0;1;2;1;2.0;4;5
4682;1;6;7;4;17;1;7.0;1;8;1;2.0;3;2
3182;1;4;3;4;11;13;10.0;4;7;3;1.0;5;2
22567;0;7;1;4;14;13;8.0;4;11;2;2.0;3;2
3331;0;4;2;3;15;2;4.0;1;7;1;3.0;3;2
36234;0;9;3;4;10;7;7.0;2;5;1;3.0;4;4
13374;0;4;4;1;21;8;10.0;1;8;1;3.0;3;2
7553;0;6;2;4;21;13;2.0;4;7;2;1.0;3;2
1719;1;9;2;4;16;1;7.0;1;7;5;3.0;2;7
10111;1;6;7;4;21;13;10.0;4;10;2;1.0;3;2
32231;0;7;6;4;19;13;7.0;1;11;1;1.0;3;3
7225;1;7;6;4;18;13;7.0;1;8;1;3.0;3;2
2149;1;7;3;2;20;15;7.0;1;5;3;1.0;2;3
10911;1;8;1;4;18;13;7.0;2;12;1;3.0;3;5
10655;0;5;5;4;13;15;4.0;1;8;1;2.0;3;2
11608;0;7;5;4;2;13;7.0;1;11;2;2.0;3;4
33472;0;8;7;4;24;13;8.0;1;5;1;4.0;3;2
20670;0;3;3;2;22;21;2.0;5;3;3;2.0;7;3
22234;1;3;5;3;18;13;10.0;3;1;2;3.0;3;4
12424;0;3;5;4;18;13;2.0;4;8;8;2.0;3;2
25166;1;7;6;3;10;12;4.0;1;6;1;1.0;3;2
27416;1;6;7;4;14;1;7.0;1;5;3;3.0;3;2
14867;1;10;5;4;18;13;2.0;3;9;1;1.0;3;5
22356;1;5;2;4;2;13;4.0;1;9;1;3.0;3;2
10736;0;6;1;4;16;13;1.0;6;10;1;1.0;3;2
16101;1;9;7;4;24;13;7.0;2;1;2;3.0;5;3
17396;0;7;3;4;18;13;7.0;4;6;8;2.0;3;2
7900;1;8;7;4;18;13;11.0;3;5;1;1.0;3;2
29771;1;6;2;3;17;13;7.0;2;10;1;1.0;4;2
22828;0;9;1;2;15;4;7.0;5;7;12;2.0;4;3
23459;1;8;1;4;17;1;7.0;1;5;1;3.0;6;4
25664;0;3;7;2;14;8;2.0;5;6;3;2.0;3;2
284;0;8;7;4;18;13;2.0;4;5;1;2.0;3;2
1056;0;7;6;4;15;13;10.0;4;1;4;1.0;3;4
24453;1;8;2;4;21;13;7.0;4;8;8;3.0;5;5
29843;1;3;6;4;23;4;4.0;2;2;1;3.0;5;4
12107;1;6;6;4;19;13;2.0;2;7;3;3.0;3;3
31915;0;10;1;3;22;1;11.0;1;8;1;1.0;5;4
10854;1;8;6;4;20;13;2.0;3;6;2;1.0;5;5
18329;0;4;3;4;19;13;4.0;3;5;1;1.0;3;2
3685;1;8;7;4;17;1;7.0;1;5;1;3.0;3;2
31706;0;4;1;2;15;22;4.0;5;7;1;3.0;4;4
5622;1;4;1;4;21;13;4.0;1;8;1;2.0;5;5
34614;0;5;6;4;15;13;4.0;2;3;1;4.0;6;5
10481;1;4;1;4;22;13;8.0;2;2;1;2.0;5;4
31609;0;4;6;4;15;13;2.0;3;4;2;1.0;5;5
35323;0;4;3;4;17;13;3.0;2;7;1;4.0;3;2
1055;1;4;6;4;1;15;10.0;1;1;1;3.0;3;2
11672;0;4;7;4;2;12;2.0;1;7;1;3.0;3;4
29542;0;4;7;2;20;1;2.0;1;9;5;4.0;2;7
13395;0;9;4;4;17;10;7.0;6;8;1;3.0;3;2
24942;1;8;1;4;18;13;7.0;4;12;2;2.0;3;3
15181;1;7;1;4;13;1;7.0;3;4;1;1.0;3;2
19494;0;5;3;4;6;12;7.0;4;9;8;3.0;3;2
8916;1;7;5;2;22;13;7.0;1;7;1;1.0;3;4
4704;0;8;3;4;17;1;10.0;1;5;1;1.0;3;2
7228;0;4;7;4;18;13;3.0;3;10;1;2.0;3;2
584;1;4;2;4;12;13;2.0;1;7;1;1.0;3;2
35999;0;7;3;4;17;13;10.0;2;11;1;3.0;7;4
31746;0;5;5;2;8;13;7.0;2;8;1;4.0;5;4
18118;1;6;6;4;22;13;10.0;1;12;1;2.0;3;2
473;1;3;3;4;22;13;4.0;4;5;8;2.0;3;3
20734;0;6;1;2;19;21;7.0;4;7;2;2.0;5;6
3060;1;6;7;4;20;13;8.0;1;9;3;3.0;5;2
3223;0;11;4;4;11;1;7.0;1;9;2;1.0;3;2
29760;0;7;4;3;6;1;10.0;1;9;1;1.0;5;3
20704;0;8;4;2;16;13;2.0;2;5;1;2.0;4;3
32081;0;10;3;3;13;13;2.0;4;8;8;4.0;3;2
5610;0;7;4;4;22;13;8.0;4;7;2;2.0;4;3
25475;0;3;5;4;16;1;10.0;1;5;1;2.0;3;2
4947;0;8;7;3;16;1;7.0;1;8;1;3.0;3;2
7634;0;8;5;4;13;1;2.0;1;9;1;1.0;3;2
12584;0;8;2;4;12;13;7.0;3;12;1;1.0;3;2
3549;0;10;1;4;19;13;2.0;1;9;1;3.0;4;4
33275;1;4;6;4;2;20;7.0;4;10;3;3.0;4;3
28338;0;7;7;2;15;7;7.0;2;7;1;1.0;3;2
4388;0;9;6;2;21;13;7.0;4;4;8;3.0;3;2
21527;0;5;3;4;23;1;10.0;1;5;1;2.0;3;2
6836;0;3;1;4;19;15;4.0;1;10;5;3.0;2;7
6739;1;8;6;4;19;13;7.0;2;7;1;2.0;3;2
10620;1;9;4;4;15;13;7.0;4;7;8;2.0;3;2
1125;0;9;6;4;15;13;7.0;3;4;2;3.0;4;3
21520;1;8;6;4;12;13;10.0;4;12;2;3.0;5;5
13976;0;7;6;4;22;13;7.0;4;12;2;3.0;3;2
29492;0;7;5;2;22;13;7.0;2;6;3;3.0;5;5
6725;0;4;4;4;18;13;2.0;4;6;2;2.0;3;2
16833;1;10;2;4;11;13;2.0;4;8;2;1.0;3;2
18189;1;4;5;4;15;13;8.0;3;6;1;1.0;3;2
5889;0;10;4;2;11;1;10.0;1;8;2;1.0;3;2
19757;1;5;3;4;14;13;10.0;4;7;2;1.0;5;4
5633;0;4;6;4;10;19;4.0;4;8;3;2.0;3;2
25736;1;12;2;4;13;1;7.0;1;11;1;2.0;3;2
2440;1;4;5;4;16;13;10.0;4;10;4;2.0;5;5
17596;0;8;7;4;12;13;7.0;3;12;1;1.0;3;2
11518;0;9;5;4;19;13;7.0;1;4;1;1.0;3;2
28505;0;9;5;2;19;20;7.0;5;5;3;1.0;5;3
18155;1;3;3;4;11;13;2.0;4;5;2;1.0;3;2
29831;0;7;5;2;10;1;4.0;1;9;3;4.0;4;2
25415;0;7;4;4;9;13;7.0;2;8;1;2.0;4;4
2871;1;10;4;4;16;13;7.0;1;8;1;3.0;3;3
16898;0;4;1;4;12;13;7.0;4;7;2;2.0;3;2
882;0;9;5;4;16;1;4.0;1;9;1;3.0;3;2
30632;1;2;3;4;11;1;8.0;1;6;1;4.0;3;2
5694;1;8;5;4;12;21;7.0;4;9;1;1.0;3;2
22876;1;5;3;4;13;13;10.0;2;9;1;3.0;5;4
10400;0;11;1;4;11;1;7.0;1;2;1;1.0;3;2
17469;0;7;7;4;13;1;8.0;1;10;1;2.0;3;2
3801;1;10;7;4;13;13;7.0;1;9;1;3.0;3;2
7292;0;7;6;4;19;13;7.0;1;11;1;1.0;3;3
23721;0;3;4;4;20;1;4.0;1;8;1;1.0;3;4
1488;1;8;4;2;17;1;7.0;1;3;2;1.0;3;2
28522;0;6;7;4;14;10;2.0;4;9;2;1.0;3;5
14710;0;3;5;4;16;13;10.0;4;4;4;1.0;3;2
12835;1;9;2;3;7;1;7.0;1;8;1;1.0;3;4
30102;0;7;2;3;10;7;7.0;2;4;3;4.0;4;3
4701;0;5;6;4;24;12;7.0;6;4;1;2.0;3;2
6960;1;7;1;4;24;13;7.0;4;5;2;3.0;5;4
10061;0;5;4;4;20;2;2.0;6;6;1;2.0;3;2
11017;1;3;4;4;17;13;2.0;3;1;2;3.0;3;2
8941;1;7;4;4;24;13;8.0;1;9;1;3.0;3;3
13470;1;6;2;3;15;12;2.0;1;11;1;3.0;3;2
20829;0;2;4;3;15;10;10.0;4;3;2;1.0;3;2
21251;0;5;7;4;18;13;7.0;2;7;3;3.0;5;2
8119;1;4;3;4;18;13;4.0;1;3;1;1.0;3;2
17016;1;7;7;4;19;13;7.0;2;1;3;3.0;3;3
16496;1;4;5;4;24;1;7.0;1;1;1;1.0;3;2
2366;0;7;3;4;21;13;7.0;1;6;1;2.0;3;2
21879;0;8;5;4;17;13;7.0;1;4;8;2.0;3;2
1636;1;4;6;4;4;8;7.0;1;7;1;3.0;3;4
15564;1;4;7;4;9;13;6.0;4;7;8;1.0;5;2
7525;0;3;3;4;7;13;2.0;3;4;2;1.0;3;2
29478;1;5;2;3;16;21;7.0;5;4;2;2.0;3;2
1655;0;4;7;4;2;12;2.0;1;7;1;3.0;3;4
1242;0;9;2;4;11;7;7.0;2;7;1;3.0;3;2
6592;0;7;6;4;8;13;4.0;3;10;2;1.0;3;2
34410;0;4;5;3;14;1;7.0;1;4;5;3.0;2;7
5089;1;9;7;4;13;13;7.0;4;10;2;2.0;3;3
17423;1;7;7;4;21;13;7.0;3;8;1;3.0;3;2
15258;1;4;7;4;12;15;2.0;1;9;1;3.0;5;4
5092;1;12;6;4;6;10;7.0;4;11;1;1.0;3;2
8265;0;4;6;4;22;13;6.0;4;12;4;1.0;6;3
18839;1;8;2;4;7;13;7.0;4;10;2;3.0;3;2
18439;0;6;3;4;1;13;7.0;4;9;2;3.0;3;2
34258;0;4;5;4;16;2;7.0;4;8;2;3.0;3;2
15146;1;10;1;4;15;13;7.0;1;2;1;3.0;3;2
